"product_review","word","n","sentiment"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grab",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","granted",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grate",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grim",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grim",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grim",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grim",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grim",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grim",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grime",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","grime",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","guilty",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","guilty",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","guilty",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hanging",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hanging",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hanging",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hanging",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hanging",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hardened",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hardened",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hardened",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hardened",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","harmful",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","harmful",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","harmful",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","harmful",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","harmful",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","harshness",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","harshness",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","harshness",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","heal",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","heal",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","heal",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","heavenly",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","heavenly",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","heavenly",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","heavenly",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","holiday",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","holiday",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","holiday",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","horrid",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","horrid",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","horrid",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","horrid",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","horrid",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","humorous",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","humorous",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hygienic",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ignore",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","impatient",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","impatient",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","impress",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","improving",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","including",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","incorrect",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","increase",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ineffective",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","inflammation",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","instruction",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","instruction",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","insure",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","insure",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intact",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intact",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intense",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intense",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intense",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intense",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intense",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intense",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intense",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intense",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intolerable",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intolerable",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","jam",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","jarring",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","jarring",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","jarring",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","join",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","joy",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","joy",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","joyful",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","joyful",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","joyful",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","kill",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","kill",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","kill",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","knowing",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lack",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","late",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","late",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laughable",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laughable",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","law",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","leakage",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","learn",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","learning",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","legible",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lesson",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lesson",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lesson",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","level",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","level",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","liking",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","liking",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","liking",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","limited",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","limited",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","limited",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lose",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lose",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lose",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lose",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lose",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lose",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lower",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lower",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lucky",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lucky",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lucky",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lying",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lying",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lying",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","machine",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","maintenance",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","majority",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","majority",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","majority",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","manage",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","manage",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mandarin",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mandarin",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","manufacturer",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","maximum",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","memorable",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","memorable",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","memorable",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","memorable",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","minimize",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","miraculous",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","miraculous",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","miraculous",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","miserable",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","miserable",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","miserable",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","miserable",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","moral",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","moral",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","moral",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mother",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mother",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mother",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mother",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mother",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mother",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mountain",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nay",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","occasional",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","odor",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","offer",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","official",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","outcome",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","overdo",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","overpriced",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","overpriced",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","overpriced",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","overpriced",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pandemic",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pandemic",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pandemic",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","partner",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","patient",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","patient",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","plump",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","practice",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","prank",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","prank",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","precious",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","precious",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","precious",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","precious",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","premature",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","presence",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","prevent",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","priceless",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","prickly",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","primary",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","primer",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","primer",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pristine",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","professional",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","professional",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","proof",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","protect",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","proven",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","provocation",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","provocation",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","quit",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","randomly",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","receiving",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","receiving",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","receiving",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","receiving",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","relaxation",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","remedial",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","reputable",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","reputable",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","resisting",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","resisting",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","resisting",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","resisting",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","responsible",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","responsible",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","reward",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","reward",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","reward",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","reward",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","reward",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","risky",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","risky",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","risky",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rotting",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rotting",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","row",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","row",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","satisfied",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","satisfied",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","scaly",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","school",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","score",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","score",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","score",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","score",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","seals",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sense",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shame",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shame",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shame",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shame",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shed",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shock",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shock",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shock",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shock",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shoot",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shoot",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","shoot",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","slate",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smile",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smile",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smile",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smile",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smother",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smother",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","snort",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","solid",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sore",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sore",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sore",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spectacular",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spectacular",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spirits",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spirits",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spirits",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spirits",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","splash",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sponge",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sprite",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sprite",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stain",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stain",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","steal",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","steal",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","steal",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","steal",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stiff",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stinging",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stingy",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stingy",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stingy",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stingy",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stingy",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stolen",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stolen",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","storm",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","storm",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stormy",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stormy",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stress",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stumble",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stunned",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stunned",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stunned",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","succumb",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","suck",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","suddenly",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sue",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sue",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sue",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","suffer",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sugar",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","suitable",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","supply",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","surprising",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","swab",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sweat",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sweet",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sweet",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sweet",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sweet",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sweet",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tackle",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tackle",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","talk",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tempered",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","thankful",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","thankful",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","timely",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tired",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","title",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","title",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tolerate",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tolerate",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tolerate",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","toxic",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","toxic",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","trance",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","traveling",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","trendy",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","troublesome",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","troublesome",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","troublesome",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","twitch",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ugly",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ugly",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","uncanny",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","uncanny",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","uncanny",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unclean",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unclean",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unforgiving",1,"anger"
